ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,1.4270930499,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,1.7438170287,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,2.1220317193,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,1.4292869156,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,5.9528829228,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2014,5.0578895469,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): Total,2014,2.2112736043,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 1. Managers,2014,7.1924795875,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,4.9219648969,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,3.5703954755,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,2.3207831257,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,2.1112422097,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,1.4185493191,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,1.7801192015,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,2.1581530121,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,1.3929303161,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,5.9502512022,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2014,5.0578895469,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): Total,2014,2.4116956818,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 1. Managers,2014,6.00041138,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,3.9950733066,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,3.1776891142,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,2.3762719837,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,1.6809939519,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,1.4557633267,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,1.4578828768,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,1.7537128318,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,1.5175993109,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
Ecuador,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,6.2638052702,,,Currency: ECU - United States dollar (USD) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: December
